index,title,document_id,modified_time,web_view_link,filename,status,error
72,【薩爾達】新手開局必看攻略✨前期你需要知道的10個實用技巧 ，所有重點一次看,1Qxu26_6BmMAaEtGIx5wG2tKq3cXr-3J4W6Ry1hlXQ8w,2025-11-10T10:07:16.127Z,https://docs.google.com/document/d/1Qxu26_6BmMAaEtGIx5wG2tKq3cXr-3J4W6Ry1hlXQ8w/edit?usp=drivesdk,0072 - 【薩爾達】新手開局必看攻略✨前期你需要知道的10個實用技巧 ，所有重點一次看.docx,ok,
73,【寶可夢ZA】DLC最新消息,19dyac7md_d8NdmhT_J6D8ZL4ECeRafHKTZui7r6U_OA,2025-11-06T16:29:59.607Z,https://docs.google.com/document/d/19dyac7md_d8NdmhT_J6D8ZL4ECeRafHKTZui7r6U_OA/edit?usp=drivesdk,0073 - 【寶可夢ZA】DLC最新消息.docx,ok,
74,【寶可夢ZA】Top10 最強寶可夢,1Wr1ArbQ8jnXKchEISQY512FbGJ1Mw1n9GYPZiwGy4dk,2025-11-06T07:07:44.210Z,https://docs.google.com/document/d/1Wr1ArbQ8jnXKchEISQY512FbGJ1Mw1n9GYPZiwGy4dk/edit?usp=drivesdk,0074 - 【寶可夢ZA】Top10 最強寶可夢.docx,ok,
75,【11月最新精選強作】10款遊戲推薦，有哪些值得期待,1RwqTlHkudGpA7FStkn6M8_qYAa4iBc9kR3586tnRJi8,2025-11-04T12:10:10.101Z,https://docs.google.com/document/d/1RwqTlHkudGpA7FStkn6M8_qYAa4iBc9kR3586tnRJi8/edit?usp=drivesdk,0075 - 【11月最新精選強作】10款遊戲推薦，有哪些值得期待.docx,ok,
76,【寶可夢ZA】隱藏特性,1SWdXv18zBiuDv5nKCZ7RG-kOCAWtFZBeQ5jEwNDU7PY,2025-11-04T02:02:24.562Z,https://docs.google.com/document/d/1SWdXv18zBiuDv5nKCZ7RG-kOCAWtFZBeQ5jEwNDU7PY/edit?usp=drivesdk,0076 - 【寶可夢ZA】隱藏特性.docx,ok,
77,未命名文件,1F8hlm3Pr6LdDxtg4O6luGmRAZ8B42tPpFavOMAbd7DA,2025-10-31T22:50:52.840Z,https://docs.google.com/document/d/1F8hlm3Pr6LdDxtg4O6luGmRAZ8B42tPpFavOMAbd7DA/edit?usp=drivesdk,0077 - 未命名文件.docx,ok,
78,【寶可夢ZA】Top10 做壞技能,1VhrqAEBKAbXNLVXz4ZJSZWga2UVJ_siAtjdhjI1sZzM,2025-10-30T22:52:13.317Z,https://docs.google.com/document/d/1VhrqAEBKAbXNLVXz4ZJSZWga2UVJ_siAtjdhjI1sZzM/edit?usp=drivesdk,0078 - 【寶可夢ZA】Top10 做壞技能.docx,ok,
79,【寶可夢ZA】10個人氣寶可夢，掛機刷閃點位,15M0ZHYguqmlNLPZIqBy9jqOgllRytqbJN8-uUlu9wwg,2025-10-26T18:04:44.943Z,https://docs.google.com/document/d/15M0ZHYguqmlNLPZIqBy9jqOgllRytqbJN8-uUlu9wwg/edit?usp=drivesdk,0079 - 【寶可夢ZA】10個人氣寶可夢，掛機刷閃點位.docx,ok,
80,寶可夢調查,1X4U8UJyiorSf9fVRUZAJuW0jg2M4RHqkIyqBJyMN_6w,2025-10-25T22:36:24.440Z,https://docs.google.com/document/d/1X4U8UJyiorSf9fVRUZAJuW0jg2M4RHqkIyqBJyMN_6w/edit?usp=drivesdk,0080 - 寶可夢調查.docx,ok,
81,【寶可夢ZA】如何最快獲得閃耀護符,1bQFWLcUl3cFq6YZwJXHMhcJAo5pu74-a5zQ7VmgDwgc,2025-10-25T03:55:04.171Z,https://docs.google.com/document/d/1bQFWLcUl3cFq6YZwJXHMhcJAo5pu74-a5zQ7VmgDwgc/edit?usp=drivesdk,0081 - 【寶可夢ZA】如何最快獲得閃耀護符.docx,ok,
82,【寶可夢ZA】最高效率刷取閃光&頭目寶可夢的 5 種方法✨ 閃光機制超詳細完整攻略,1S9VU-yE1fO9INXTN0ZnUum4HY3WiYzbMCdktNki-0xU,2025-10-23T11:32:17.138Z,https://docs.google.com/document/d/1S9VU-yE1fO9INXTN0ZnUum4HY3WiYzbMCdktNki-0xU/edit?usp=drivesdk,0082 - 【寶可夢ZA】最高效率刷取閃光&頭目寶可夢的 5 種方法✨ 閃光機制超詳細完整攻略.docx,ok,
83,【寶可夢ZA】5 個最高效率速刷超級碎片的點位，瞬間999碎片,1KeqzotbIi1aVzoG01-kxcqtXDxinpGuwolxYmwEFAgE,2025-10-23T00:37:40.551Z,https://docs.google.com/document/d/1KeqzotbIi1aVzoG01-kxcqtXDxinpGuwolxYmwEFAgE/edit?usp=drivesdk,0083 - 【寶可夢ZA】5 個最高效率速刷超級碎片的點位，瞬間999碎片.docx,ok,
84,【寶可夢ZA】全螺絲,1l_M5wwjXOvOtp0mKzERfVHZIJOG0xLbfGOCco3kHiKs,2025-10-21T22:37:49.233Z,https://docs.google.com/document/d/1l_M5wwjXOvOtp0mKzERfVHZIJOG0xLbfGOCco3kHiKs/edit?usp=drivesdk,0084 - 【寶可夢ZA】全螺絲.docx,ok,
85,【寶可夢ZA】一晚45萬,1MjLniOtH39Wwn_wdrP3xliQ1xdenYxnEALxdUbvz3LE,2025-10-20T21:13:31.793Z,https://docs.google.com/document/d/1MjLniOtH39Wwn_wdrP3xliQ1xdenYxnEALxdUbvz3LE/edit?usp=drivesdk,0085 - 【寶可夢ZA】一晚45萬.docx,ok,
86,【寶可夢ZA】全野生地區蒐集,1Ooiz9O6D9xjzxBh7UZ6w8wshvqqebK6dDhaxaNSrl50,2025-10-20T20:43:32.930Z,https://docs.google.com/document/d/1Ooiz9O6D9xjzxBh7UZ6w8wshvqqebK6dDhaxaNSrl50/edit?usp=drivesdk,0086 - 【寶可夢ZA】全野生地區蒐集.docx,ok,
87,【寶可夢ZA】破關後可以做啥,11vhwLskm8VLQPUL6Rnv1LZzyogJTqoxr0KHGUt6Qsow,2025-10-20T19:58:45.082Z,https://docs.google.com/document/d/11vhwLskm8VLQPUL6Rnv1LZzyogJTqoxr0KHGUt6Qsow/edit?usp=drivesdk,0087 - 【寶可夢ZA】破關後可以做啥.docx,ok,
88,【寶可夢ZA】10個最做壞技能,1mF2DxlYVqdtso30jvBOiDerWU7_o5s02YRB_i5XcSSo,2025-10-20T19:44:34.212Z,https://docs.google.com/document/d/1mF2DxlYVqdtso30jvBOiDerWU7_o5s02YRB_i5XcSSo/edit?usp=drivesdk,0088 - 【寶可夢ZA】10個最做壞技能.docx,ok,
89,【寶可夢ZA】最速刷經驗簡單升到100級的方法🔼前期到後期都通用，賺取超大量經驗值,17d6mXHtvTMzQn-dRXx7-wV0QO8W7tclsUK1hZkt2h28,2025-10-18T01:00:52.319Z,https://docs.google.com/document/d/17d6mXHtvTMzQn-dRXx7-wV0QO8W7tclsUK1hZkt2h28/edit?usp=drivesdk,0089 - 【寶可夢ZA】最速刷經驗簡單升到100級的方法🔼前期到後期都通用，賺取超大量經驗值.docx,ok,
90,【寶可夢ZA】必抓10隻,1GDpTmn1J0Yn0Cn8XlUgYgQaEItdeO-6Tse5wJrcF32Q,2025-10-17T16:12:00.325Z,https://docs.google.com/document/d/1GDpTmn1J0Yn0Cn8XlUgYgQaEItdeO-6Tse5wJrcF32Q/edit?usp=drivesdk,0090 - 【寶可夢ZA】必抓10隻.docx,ok,
91,【寶可夢ZA】掛機刷閃✨超簡單輕鬆100%必出閃光方法,1Sx9Vq28EPB7w0B4bNulg6Hxrm1g30N-j4QvI5fsUeNw,2025-10-17T13:11:44.858Z,https://docs.google.com/document/d/1Sx9Vq28EPB7w0B4bNulg6Hxrm1g30N-j4QvI5fsUeNw/edit?usp=drivesdk,0091 - 【寶可夢ZA】掛機刷閃✨超簡單輕鬆100%必出閃光方法.docx,ok,
92,【寶可夢ZA】刷等,1YaKSXT-_f01Pkzwl9eQgljg1FDBL--dr6N-cfvuT_Bc,2025-10-17T13:09:45.771Z,https://docs.google.com/document/d/1YaKSXT-_f01Pkzwl9eQgljg1FDBL--dr6N-cfvuT_Bc/edit?usp=drivesdk,0092 - 【寶可夢ZA】刷等.docx,ok,
93,【寶可夢ZA】新手開局必看攻略 📘 學會這10個實用技巧 ，前期開荒沒煩惱,1-sDtuEXX7NMVZ3h4ZBK3dzk8gsOFgyuGIMQN2CApF_w,2025-10-17T12:00:40.090Z,https://docs.google.com/document/d/1-sDtuEXX7NMVZ3h4ZBK3dzk8gsOFgyuGIMQN2CApF_w/edit?usp=drivesdk,0093 - 【寶可夢ZA】新手開局必看攻略 📘 學會這10個實用技巧 ，前期開荒沒煩惱.docx,ok,
94,【寶可夢ZA】前期速刷超級碎片攻略⚡1分鐘200片直接MEGA石自由,1U6nkHcfhxsYnEpt7F6WpG6DeUf5AAXSpEmapiwfW_kg,2025-10-16T11:49:02.537Z,https://docs.google.com/document/d/1U6nkHcfhxsYnEpt7F6WpG6DeUf5AAXSpEmapiwfW_kg/edit?usp=drivesdk,0094 - 【寶可夢ZA】前期速刷超級碎片攻略⚡1分鐘200片直接MEGA石自由.docx,ok,
95,【寶可夢ZA】逾三家,1JBonbOghVsHqGOp3JABFCxigcmOvgG7qgFjShrXZM2w,2025-10-15T19:17:14.599Z,https://docs.google.com/document/d/1JBonbOghVsHqGOp3JABFCxigcmOvgG7qgFjShrXZM2w/edit?usp=drivesdk,0095 - 【寶可夢ZA】逾三家.docx,ok,
96,【《紅色的鍊金術士和白色的守護者～蕾斯萊莉婭娜的鍊金工房～》】,1Js40_dPxXnnmP9os4Iye8WMQHfCBcrCTTI7Ep_lOgwc,2025-10-15T10:05:53.248Z,https://docs.google.com/document/d/1Js40_dPxXnnmP9os4Iye8WMQHfCBcrCTTI7Ep_lOgwc/edit?usp=drivesdk,0096 - 【《紅色的鍊金術士和白色的守護者～蕾斯萊莉婭娜的鍊金工房～》】.docx,ok,
97,玫玫物語文案風格設定,1kiU8V4dwCsaeedUsEyu60p4azlNjs8Gzmw3h6hwphmE,2025-10-14T22:33:38.243Z,https://docs.google.com/document/d/1kiU8V4dwCsaeedUsEyu60p4azlNjs8Gzmw3h6hwphmE/edit?usp=drivesdk,0097 - 玫玫物語文案風格設定.docx,ok,
98,【寶可夢ZA】買之前 10件 你需要知道的事情，差異最大、難度最高的一代寶可夢⁉️,1xJAs3mRoXg0IYROWiuDzE3LEVXVsER6KuVbWhAKjikY,2025-10-14T22:33:28.622Z,https://docs.google.com/document/d/1xJAs3mRoXg0IYROWiuDzE3LEVXVsER6KuVbWhAKjikY/edit?usp=drivesdk,0098 - 【寶可夢ZA】買之前 10件 你需要知道的事情，差異最大、難度最高的一代寶可夢⁉️.docx,ok,
99,伊瑟 x 玫玫物語,1ERdAY6bNx_OPY2L1uvnc6caoqRmovmzlDIrwqGb9XIM,2025-10-13T07:47:30.357Z,https://docs.google.com/document/d/1ERdAY6bNx_OPY2L1uvnc6caoqRmovmzlDIrwqGb9XIM/edit?usp=drivesdk,0099 - 伊瑟 x 玫玫物語.docx,ok,
100,GFN x 玫玫物語,1qdXW3GYgoOOryVFQXCKmmnbsqenDpq4CTUDZJ64l-mw,2025-10-09T11:29:19.497Z,https://docs.google.com/document/d/1qdXW3GYgoOOryVFQXCKmmnbsqenDpq4CTUDZJ64l-mw/edit?usp=drivesdk,0100 - GFN x 玫玫物語.docx,ok,
101,【必玩遊戲推薦】這10款遊戲大作竟然通通不用買!? 只要 GeForce NOW 直接免費爽玩！,1mLdN5Vokh4olYftzhSLKMJw_6uU2XJQLyCsBQKDkxXk,2025-10-03T08:03:05.273Z,https://docs.google.com/document/d/1mLdN5Vokh4olYftzhSLKMJw_6uU2XJQLyCsBQKDkxXk/edit?usp=drivesdk,0101 - 【必玩遊戲推薦】這10款遊戲大作竟然通通不用買!_ 只要 GeForce NOW 直接免費爽玩！.docx,ok,
102,【紅色的鍊金術士和白色的守護者 ～蕾斯萊莉婭娜的鍊金工房～】,1aW0hO1LbU6AyKlhE0xKMAyVptFx0zufeWNjU-NpEon0,2025-09-28T15:00:30.602Z,https://docs.google.com/document/d/1aW0hO1LbU6AyKlhE0xKMAyVptFx0zufeWNjU-NpEon0/edit?usp=drivesdk,0102 - 【紅色的鍊金術士和白色的守護者 ～蕾斯萊莉婭娜的鍊金工房～】.docx,ok,
103,【咚奇剛蕉力全開】買之前 10件 你需要知道的事情,1-Dj8P8DGl5gTU1H0WLh2hnIQkSUUneblLPdg-CpwQM8,2025-09-25T05:35:21.733Z,https://docs.google.com/document/d/1-Dj8P8DGl5gTU1H0WLh2hnIQkSUUneblLPdg-CpwQM8/edit?usp=drivesdk,0103 - 【咚奇剛蕉力全開】買之前 10件 你需要知道的事情.docx,ok,
104,Nye ─ 聯盟戰棋S15教學用筆記,1AvWgp6mWs1OhTkJpwultF1gxcHvbR2h2-eFNFwRFkD4,2025-09-24T09:10:38.679Z,https://docs.google.com/document/d/1AvWgp6mWs1OhTkJpwultF1gxcHvbR2h2-eFNFwRFkD4/edit?usp=drivesdk,0104 - Nye ─ 聯盟戰棋S15教學用筆記.docx,error,HTTP Error 403: Forbidden
105,【10月最新精選強作】10款遊戲推薦，有哪些值得期待,1Sgzs6x8vAhkfXRK6bMTSGP4a1ugU9tazvl3EbNVoX2I,2025-09-21T20:03:42.162Z,https://docs.google.com/document/d/1Sgzs6x8vAhkfXRK6bMTSGP4a1ugU9tazvl3EbNVoX2I/edit?usp=drivesdk,0105 - 【10月最新精選強作】10款遊戲推薦，有哪些值得期待.docx,ok,
106,Town to City x 玫玫物語,1rorRRzSMciBzk9Cz2vjmcS4U-fso1rItlC3z1h6g_sc,2025-09-16T03:15:47.578Z,https://docs.google.com/document/d/1rorRRzSMciBzk9Cz2vjmcS4U-fso1rItlC3z1h6g_sc/edit?usp=drivesdk,0106 - Town to City x 玫玫物語.docx,ok,
107,【9月最新精選強作】10款遊戲推薦，有哪些值得期待,1zqn129RXx3RSCSo-aRbE4G8rpxTHUluVkdhiAU-QF6g,2025-08-22T10:02:49.611Z,https://docs.google.com/document/d/1zqn129RXx3RSCSo-aRbE4G8rpxTHUluVkdhiAU-QF6g/edit?usp=drivesdk,0107 - 【9月最新精選強作】10款遊戲推薦，有哪些值得期待.docx,ok,
108,【牧場物語來吧,1XOdKQDqKsJvQblqarPArqatiL40ror9VFjyT3y26YY0,2025-08-09T23:58:54.240Z,https://docs.google.com/document/d/1XOdKQDqKsJvQblqarPArqatiL40ror9VFjyT3y26YY0/edit?usp=drivesdk,0108 - 【牧場物語來吧.docx,ok,
109,【8月最新精選強作】10款遊戲推薦，有哪些值得期待,19QQq4a94EgYzTxImsKPx14jEHC1BdbYs2QjuvCz8-7I,2025-08-07T08:18:13.666Z,https://docs.google.com/document/d/19QQq4a94EgYzTxImsKPx14jEHC1BdbYs2QjuvCz8-7I/edit?usp=drivesdk,0109 - 【8月最新精選強作】10款遊戲推薦，有哪些值得期待.docx,ok,
110,【明末：淵虛之羽】買之前 10件 你需要知道的事情，,1vdGdutbV5XJXdQhTsbiMAEPQdiF8KhlGt2wZ1wO4kho,2025-08-05T23:23:49.862Z,https://docs.google.com/document/d/1vdGdutbV5XJXdQhTsbiMAEPQdiF8KhlGt2wZ1wO4kho/edit?usp=drivesdk,0110 - 【明末：淵虛之羽】買之前 10件 你需要知道的事情，.docx,ok,
111,【明末：淵虛之羽】新手開局必看攻略📖學會這10個實用技巧，,12lNKi5EwUKw71s1UcgQb5C2k_nybdjGU29QKWkGnIlQ,2025-08-02T05:17:13.106Z,https://docs.google.com/document/d/12lNKi5EwUKw71s1UcgQb5C2k_nybdjGU29QKWkGnIlQ/edit?usp=drivesdk,0111 - 【明末：淵虛之羽】新手開局必看攻略📖學會這10個實用技巧，.docx,ok,
112,【鬼谷八荒】,1zaoHZehMqbRtuT55edsFhqfF7vXXOZik_vacJlG8ZeI,2025-07-25T22:40:25.374Z,https://docs.google.com/document/d/1zaoHZehMqbRtuT55edsFhqfF7vXXOZik_vacJlG8ZeI/edit?usp=drivesdk,0112 - 【鬼谷八荒】.docx,ok,
113,[OFFICIAL] Set 15 PROJECT PBE Handbook,1f3X6iwyyvrLZ4TMX6O6x_nF6-laoeBxAKszJxIM7ijE,2025-07-23T13:00:48.110Z,https://docs.google.com/document/d/1f3X6iwyyvrLZ4TMX6O6x_nF6-laoeBxAKszJxIM7ijE/edit?usp=drivesdk,0113 - [OFFICIAL] Set 15 PROJECT PBE Handbook.docx,ok,
114,紀念碑谷3 X 玫玫物語,1GPeL-O1k_6BQnJvgqRiI4xc9b-WaIfT7egaIREE5__E,2025-07-21T14:18:06.060Z,https://docs.google.com/document/d/1GPeL-O1k_6BQnJvgqRiI4xc9b-WaIfT7egaIREE5__E/edit?usp=drivesdk,0114 - 紀念碑谷3 X 玫玫物語.docx,ok,
115,英勇之地 X 玫玫物語,1vvqs0KyzXKMQhBSHU1_-GRpzd0Icxi9XRCn8PCuPcdg,2025-07-21T13:13:14.472Z,https://docs.google.com/document/d/1vvqs0KyzXKMQhBSHU1_-GRpzd0Icxi9XRCn8PCuPcdg/edit?usp=drivesdk,0115 - 英勇之地 X 玫玫物語.docx,ok,
116,【死亡擱淺2冥灘之上】開若爾晶體速刷攻略,16R7QdbCnwGcUTbNJ6BT3sJuLifA-ZuPbhSPubfKX_gY,2025-07-03T06:06:36.950Z,https://docs.google.com/document/d/16R7QdbCnwGcUTbNJ6BT3sJuLifA-ZuPbhSPubfKX_gY/edit?usp=drivesdk,0116 - 【死亡擱淺2冥灘之上】開若爾晶體速刷攻略.docx,ok,
117,【死亡擱淺2冥灘之上】新手開局必看攻略📖學會這10個實用技巧，大幅改善遊戲體驗,1azakoFt8znXkrtIcsQbnYofhLz6gplxLgEjQtIdgxaM,2025-06-29T08:34:47.606Z,https://docs.google.com/document/d/1azakoFt8znXkrtIcsQbnYofhLz6gplxLgEjQtIdgxaM/edit?usp=drivesdk,0117 - 【死亡擱淺2冥灘之上】新手開局必看攻略📖學會這10個實用技巧，大幅改善遊戲體驗.docx,ok,
118,【7月最新精選強作】10款遊戲推薦，有哪些值得期待,1PK97z1xRN3K8MCi5L6P95ALhAUQ1tZAnylEUwaKeyWU,2025-06-20T17:04:09.185Z,https://docs.google.com/document/d/1PK97z1xRN3K8MCi5L6P95ALhAUQ1tZAnylEUwaKeyWU/edit?usp=drivesdk,0118 - 【7月最新精選強作】10款遊戲推薦，有哪些值得期待.docx,ok,
119,【全面評測】Switch2,1t86tbvZz08EaaF7Wa2InKLJnrXl1nXEo--FU7Ypw_-g,2025-06-10T16:52:05.928Z,https://docs.google.com/document/d/1t86tbvZz08EaaF7Wa2InKLJnrXl1nXEo--FU7Ypw_-g/edit?usp=drivesdk,0119 - 【全面評測】Switch2.docx,ok,
120,【艾爾登法環黑夜君臨】最「無賴」的輪椅套路，雙特大跳劈流 ⚔ 直接無腦硬幹黑夜王,1jJDRNd5aL8wrVCPXZfAHfxhDQc65I1JDhasQgfri1Yw,2025-06-06T08:32:47.545Z,https://docs.google.com/document/d/1jJDRNd5aL8wrVCPXZfAHfxhDQc65I1JDhasQgfri1Yw/edit?usp=drivesdk,0120 - 【艾爾登法環黑夜君臨】最「無賴」的輪椅套路，雙特大跳劈流 ⚔ 直接無腦硬幹黑夜王.docx,ok,
121,【艾爾登法環黑夜君臨】全地圖詳解，每把輕鬆15級,1u9D7KZFd0bWdMeCfxfLF1Qzps3VqyxHmURw4jLd4ws4,2025-06-06T07:37:13.576Z,https://docs.google.com/document/d/1u9D7KZFd0bWdMeCfxfLF1Qzps3VqyxHmURw4jLd4ws4/edit?usp=drivesdk,0121 - 【艾爾登法環黑夜君臨】全地圖詳解，每把輕鬆15級.docx,ok,
122,【艾爾登法環黑夜君臨】新手,1VF6W4V3xZNMSVs5xjRpl19P57O4eWQmvC5gPvSEOlfs,2025-06-06T06:53:11.067Z,https://docs.google.com/document/d/1VF6W4V3xZNMSVs5xjRpl19P57O4eWQmvC5gPvSEOlfs/edit?usp=drivesdk,0122 - 【艾爾登法環黑夜君臨】新手.docx,ok,
123,《艾爾登法環：黑夜君臨》「女爵」與「復仇者」職業解鎖攻略,1XykF5cpT4Oqc-EH3g1-vRulXwCCZpdl8JNpukNu0Ufg,2025-06-02T10:39:18.782Z,https://docs.google.com/document/d/1XykF5cpT4Oqc-EH3g1-vRulXwCCZpdl8JNpukNu0Ufg/edit?usp=drivesdk,0123 - 《艾爾登法環：黑夜君臨》「女爵」與「復仇者」職業解鎖攻略.docx,ok,
124,卡卡布,1EPBztFCk4IdIDBmlLb8yOXY1iH5Mftpm8e9r6doEfBg,2025-05-29T05:15:30.833Z,https://docs.google.com/document/d/1EPBztFCk4IdIDBmlLb8yOXY1iH5Mftpm8e9r6doEfBg/edit?usp=drivesdk,0124 - 卡卡布.docx,ok,
125,Test Ping Procedure TFT,1p9tldVuBeuO62e6QLNMivFEGyOEjYLmNyzxv1hB9VMI,2025-05-27T06:33:12.938Z,https://docs.google.com/document/d/1p9tldVuBeuO62e6QLNMivFEGyOEjYLmNyzxv1hB9VMI/edit?usp=drivesdk,0125 - Test Ping Procedure TFT.docx,ok,
126,【艾爾登法環《黑夜君臨》】買之前 10件 你需要知道的事情 今年一定要玩的遊戲大作,1JZ8VD4zZO9n1HaThkAAfw8O2FlphwTj63cAfrUixPjQ,2025-05-26T23:02:27.452Z,https://docs.google.com/document/d/1JZ8VD4zZO9n1HaThkAAfw8O2FlphwTj63cAfrUixPjQ/edit?usp=drivesdk,0126 - 【艾爾登法環《黑夜君臨》】買之前 10件 你需要知道的事情 今年一定要玩的遊戲大作.docx,ok,
127,【6月最新精選強作】10款遊戲推薦，有哪些值得期待,1Z2Q4nf2NsJZBf0YcFlujTnPPnO-f80ibDthqzh1yk5M,2025-05-25T10:12:31.210Z,https://docs.google.com/document/d/1Z2Q4nf2NsJZBf0YcFlujTnPPnO-f80ibDthqzh1yk5M/edit?usp=drivesdk,0127 - 【6月最新精選強作】10款遊戲推薦，有哪些值得期待.docx,ok,
128,【艾爾登】買之前 10件 你需要知道的事情 今年一定要玩的遊戲大作,13EMu8wyxImOoJIgcB-2RMnMtZC86i38UNpz3nljfb9M,2025-05-23T09:05:00.579Z,https://docs.google.com/document/d/13EMu8wyxImOoJIgcB-2RMnMtZC86i38UNpz3nljfb9M/edit?usp=drivesdk,0128 - 【艾爾登】買之前 10件 你需要知道的事情 今年一定要玩的遊戲大作.docx,ok,
129,【英雄傳說 卡卡布三部曲】,1y5XzIPH5Jp9oM2HniSCtvn1ggjl7pu0JeRjydgVYd5Y,2025-05-20T05:15:37.504Z,https://docs.google.com/document/d/1y5XzIPH5Jp9oM2HniSCtvn1ggjl7pu0JeRjydgVYd5Y/edit?usp=drivesdk,0129 - 【英雄傳說 卡卡布三部曲】.docx,ok,
130,《迷失蘭登：永恆骰子》 X 玫玫物語 第二版,1bv-8rwoVENPCpPOwsITWu7nsnPhaS3Qlz4EdvieSYCY,2025-05-18T13:34:31.796Z,https://docs.google.com/document/d/1bv-8rwoVENPCpPOwsITWu7nsnPhaS3Qlz4EdvieSYCY/edit?usp=drivesdk,0130 - 《迷失蘭登：永恆骰子》 X 玫玫物語 第二版.docx,ok,
131,《迷失蘭登：永恆骰子》x 玫玫物語,1MEqQ0KFCKEyPqRhMi4KNUTynr6ZOAm7_w2rsHDRjhLw,2025-05-18T13:10:29.762Z,https://docs.google.com/document/d/1MEqQ0KFCKEyPqRhMi4KNUTynr6ZOAm7_w2rsHDRjhLw/edit?usp=drivesdk,0131 - 《迷失蘭登：永恆骰子》x 玫玫物語.docx,ok,
132,【光與影33號遠征隊】全遊戲最強的TOP10符紋,1e3Dp4BhJab_--QIjC_yWnA1arA4TUPaqNnQyWYrbLnQ,2025-05-09T05:38:56.684Z,https://docs.google.com/document/d/1e3Dp4BhJab_--QIjC_yWnA1arA4TUPaqNnQyWYrbLnQ/edit?usp=drivesdk,0132 - 【光與影33號遠征隊】全遊戲最強的TOP10符紋.docx,ok,
133,【光與影33號遠征隊】前期就能成形的畢業流派 自殺單幹流,1c87zbhxmTeNALr7zz42RErY0flHp0-qJx4QX0hzyMMQ,2025-05-03T21:15:19.968Z,https://docs.google.com/document/d/1c87zbhxmTeNALr7zz42RErY0flHp0-qJx4QX0hzyMMQ/edit?usp=drivesdk,0133 - 【光與影33號遠征隊】前期就能成形的畢業流派 自殺單幹流.docx,ok,
134,【光與影33 號遠征隊】必解支線,1lsSCIUL78PlkpGhT0ApXFnvMrE5zSslJsrqwG7ugjcs,2025-05-01T15:40:41.122Z,https://docs.google.com/document/d/1lsSCIUL78PlkpGhT0ApXFnvMrE5zSslJsrqwG7ugjcs/edit?usp=drivesdk,0134 - 【光與影33 號遠征隊】必解支線.docx,ok,
135,MSI x 玫玫物語,13Vjnfri5aOAC3cghWhtw7vt9KBvXgdODnx8n2nn8IBg,2025-04-29T22:23:14.693Z,https://docs.google.com/document/d/13Vjnfri5aOAC3cghWhtw7vt9KBvXgdODnx8n2nn8IBg/edit?usp=drivesdk,0135 - MSI x 玫玫物語.docx,ok,
136,【光與影：33 號遠征隊】新手10大,1UlCPvn68-YvPAjAo1ugUHgXKX0BFPodVCF21bs-EtwI,2025-04-28T13:19:52.630Z,https://docs.google.com/document/d/1UlCPvn68-YvPAjAo1ugUHgXKX0BFPodVCF21bs-EtwI/edit?usp=drivesdk,0136 - 【光與影：33 號遠征隊】新手10大.docx,ok,
137,未命名文件,1pK_c9zLndZ67CbQ_IpNUYy9M2SYjwG8IvC4OPZJJTfQ,2025-04-25T22:25:04.060Z,https://docs.google.com/document/d/1pK_c9zLndZ67CbQ_IpNUYy9M2SYjwG8IvC4OPZJJTfQ/edit?usp=drivesdk,0137 - 未命名文件.docx,ok,
138,【魔物獵人荒野】花舞,1unNEPIvPWdvlLKMT8NmpYvWrNB0MBDWSVKvgpMbZD-M,2025-04-24T18:48:37.361Z,https://docs.google.com/document/d/1unNEPIvPWdvlLKMT8NmpYvWrNB0MBDWSVKvgpMbZD-M/edit?usp=drivesdk,0138 - 【魔物獵人荒野】花舞.docx,ok,
139,【火炬之光 無限】,1uengcc_1d7WPCngEhmaO54QMvyEKaHq4r-fOv0DL1MU,2025-04-24T10:58:43.096Z,https://docs.google.com/document/d/1uengcc_1d7WPCngEhmaO54QMvyEKaHq4r-fOv0DL1MU/edit?usp=drivesdk,0139 - 【火炬之光 無限】.docx,ok,
140,【第一狂戰士 卡贊】破關心得,1Zy8ypamECUx5Hy11rmG92MSsBy6PGzk09z2eO-wlwUo,2025-04-24T03:32:34.268Z,https://docs.google.com/document/d/1Zy8ypamECUx5Hy11rmG92MSsBy6PGzk09z2eO-wlwUo/edit?usp=drivesdk,0140 - 【第一狂戰士 卡贊】破關心得.docx,ok,
141,【5月最新精選強作】10款遊戲推薦，有哪些值得期待,1mObkl43b-h6b5OJU4-G8LuggZ_Dtms4SlMZo_rL_nT8,2025-04-22T12:04:11.653Z,https://docs.google.com/document/d/1mObkl43b-h6b5OJU4-G8LuggZ_Dtms4SlMZo_rL_nT8/edit?usp=drivesdk,0141 - 【5月最新精選強作】10款遊戲推薦，有哪些值得期待.docx,ok,
142,光與影,1L3WLLK4XQryczLqWo9eFByqLUMdeRD8Ec92ZttDi9gg,2025-04-21T06:17:51.837Z,https://docs.google.com/document/d/1L3WLLK4XQryczLqWo9eFByqLUMdeRD8Ec92ZttDi9gg/edit?usp=drivesdk,0142 - 光與影.docx,ok,
143,【魔物獵人荒野】「鎧玉」最新最速刷取攻略,11qX_LhED9dOlFBlynomvp26whC3hGXZeqxEqdb6Rs-8,2025-04-15T21:27:45.930Z,https://docs.google.com/document/d/11qX_LhED9dOlFBlynomvp26whC3hGXZeqxEqdb6Rs-8/edit?usp=drivesdk,0143 - 【魔物獵人荒野】「鎧玉」最新最速刷取攻略.docx,ok,
